日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
7/03,財務會計,海瑟開發設計有限公司,台中市西區安龍里自治街138號1樓,"28,000",1.辦理銀行現金存款、提款、匯款、轉帳作業。2.執行一般現金收付作業。3.核對儲存現金與記錄是否相符合。4.管理零用金異動及撥補作業。.製作出納科目餘額表、收款日報表、利息收入調節表、銀行存款收支日報表、銀行往來授信明細表等。,台中市西區,經歷不拘,大學,,6yhvm,www.104.com.tw/job/6yhvm?jobsource=jolist_c_relevance
7/03,會計,日商HORIBA_台灣堀場股份有限公司,新竹縣竹北市台元街38號8樓之8(台元科技園區),"28,000",一、會計帳務作業1. 會計傳票製作、整理2. 審核有關各項費用支付之發票、單據及帳務處理及費用分析3. 應收、應付帳款對帳處理4. 營業稅申報及進項分析. 調節表編製6. 配合會計師查帳作業7. 處理其他一般會計帳務二、出納作業1. 管理零用金及撥補作業2. 辦理銀行存款、提款、匯款、轉帳等出納業務處理3. 銀行往來作業及編製調節表三、其他1. 主管交辦事項的執行與流程改善2. 協助總務工作,新竹縣竹北市,經歷不拘,大學,員工53人,6yrwj,www.104.com.tw/job/6yrwj?jobsource=jolist_c_relevance
7/06,出納/會計,伊樺有限公司,高雄市苓雅區中正二路30號7樓,"28,000",1.每月401表申報，事務所經驗尤佳。2.開立發票及折讓單等相關事宜。3.執行一般現金收付作業、核對儲存現金與記錄是否相符合。4.管理零用金異動及撥補作業。.收發、記錄及彙整交易產生之原始憑證，並登錄至會計系統製作傳票。6.審核廠商貸款及各項費用支付之發票、單據及帳務處理。7.應付帳款、票據支付管理。8.郵務及銀行匯款業務處理。9.一般會計及出納日常作業處理等相關工作。10.其他公司需要之報表製作、文件製作等。11.行政相關事務(公司用品採購及設備合約維護管理...)12.其他主管交辦事項。13.需細心、負責任、態度佳。,高雄市苓雅區,經歷不拘,專科,員工15人,6ymop,www.104.com.tw/job/6ymop?jobsource=jolist_c_relevance
3/30,台北-會計專員,榮成紙業股份有限公司,台北市松山區復興北路337號10樓,"35,000",1.廠商貨款及各項費用等應付款項帳務處理。2.營業稅申報等各項稅務作業。3.各類所得扣繳、勞健保及補充保費等作業。4.傳票整理及裝訂。.編製報表及其他財務分析資料等。6.處理主管交辦事項。,台北市松山區,2年以上,大學,上市上櫃,5xwab,www.104.com.tw/job/5xwab?jobsource=jolist_c_relevance
7/07,【台北辦公室】財務會計人員,宏匯集團_宏匯思源股份有限公司,新北市三重區興德路92號11樓,"28,000",本職務工作內容如下：一、傳票編制。二、發票開立及其他一般會計帳務處理。三、處理帳務報表，配合會計師申報稅務工作。四、提供並分析管理決策所需管理會計資訊。五、營業稅及所得稅稅務申報。六、其他主管交辦事項。具百貨業、飯店業、不動產業會計經驗佳工作待遇:依經驗值核定,新北市三重區,2年以上,大學,員工150人,5jq1n,www.104.com.tw/job/5jq1n?jobsource=jolist_c_relevance
7/08,財會管理師,梭特科技股份有限公司,新竹市水利路81號4樓之6,待遇面議,1.協助公開發行及IPO相關事宜2.規劃及檢討公司會計作業流程並覆核各項作業，以符合財務、會計、稅務及股務之   規定3.編制及分析主管所需之管理報表4.協助各項專案評估、分析、資料蒐集及撰寫.配合國家主管機關、券商及會計師各項查核作業6.因應新公布財稅法令對帳務處理之影響，以及配合國際會計準則(IFRS)編制財務報表   及公告申報作業7.協助內控相關作業辦法制定及流程改善8.協助公司治理與證券法規推動事項9.主管交辦事項,新竹市,3年以上,大學,員工80人,6x7de,www.104.com.tw/job/6x7de?jobsource=jolist_c_relevance
7/01,財會人員,城堡岩石股份有限公司,新北市中和區中正路880號3樓,"35,000",1.審核有關各項費用支付之發票、單據及帳務處理 2.審核廠商貨款或費用等應付款項帳務 3.審核客戶應收款項帳務 4.熟悉公司稅務申報作業(營業稅、各類所得扣繳..等)。 .生產製造成本結算作業。 6.財務報表製作 7.其他交辦事務 ,新北市中和區,3年以上,大學,,2hrxs,www.104.com.tw/job/2hrxs?jobsource=jolist_c_relevance
7/04,審計員,三普聯合會計師事務所,台北市萬華區成都路139號13樓之5,"30,000","1.客戶產業廣泛,專案作業多元且充滿樂趣。2.財稅務諮詢。3.財務及稅務報表審計查核及編製報告。4.專案執行及財務輔導。.承接政府委託之專案,外查工作更能拓展個人視野和創意。6.個性樂觀,有責任感,積極細心及耐心,認同事務所職涯發展。",台北市萬華區,2年以上,大學,員工10人,4i7w5,www.104.com.tw/job/4i7w5?jobsource=2018indexpoc
7/06,[Full Time Position] Fund Operations,MMA PAN ASIA FUND_美商恩暐有限公司,台北市松山區南京東路4段130號10樓之1,待遇面議,"Main responsibilities include:• Complete daily management of trade booking and trade settlement. • Manage cash, position and accrual, net asset value reconciliations and calculate daily PnL correctly.• Arrange payments and trade settlements for both discretionary accounts.• Coordinate with various parties such as fund managers, traders, prime brokers, custodians in all operational areas including on-boarding of new clients. • Provide support to resolve issues in accounting, reporting, audits and investor relationship.• Provide support to other functions such as fund administration, corporate actions and fund data management for investor.",台北市松山區,經歷不拘,專科,,6yogq,www.104.com.tw/job/6yogq?jobsource=2018indexpoc
7/01,主辦會計,學樺稅務會計記帳士事務所,台北市中山區松江路131號13樓,"30,000","1能獨立作業:營業稅、營所稅.二稅合一.各類扣繳申報.綜所稅等各項稅務 2.具事務所經驗者1年以上優先錄取 3.熟WORD .EXCEL ,中文輸入50/分 4協助主管臨時交辦工作l *** 具有事務所經驗尤佳***",台北市中山區,3年以上,專科,員工5人,6ylgv,www.104.com.tw/job/6ylgv?jobsource=2018indexpoc
7/08,【 2020軟體技術人才招募】系統分析師SA,緯創軟體股份有限公司,新北市汐止區新台五路一段93號32樓,待遇面議,專案眾多，將根據您產業經驗、技術程度、專長類別、與期待工作地點，於面試時詳談工作內容與機會。1. 針對 台灣或美國 金融、保險、電信、製造、醫療、IT等產業客戶進行系統需求之訪談。2. 針對客戶系統需求進行歸納分析，將其轉化成系統需求的,新北市汐止區,3年以上,大學,員工5300人,69ziv,www.104.com.tw/job/69ziv?jobsource=2018indexpoc
7/03,集團關係企業- A.財務專員,莫凡彼餐飲事業_百富通股份有限公司,台北市南港區南港路三段50巷3號B1,"28,000","本集團為設立在兩岸集團之集團總部，屬吃喝玩樂企業，台灣擁有莫凡彼咖啡館、關係企業代理並進口國外知名品牌；而中國關係企業是中國知名兒樂室內樂園，每店最大坪數約1,000坪等。(1)出納帳務處理(收款、付款、月結登帳、對帳追款)(2)請款單之審核(3)月結貨款之整理(4)會計師審計配合事項、稅務申報及各項調節表(5)日常報表、現金流量表編制、銀行往來接洽(7)其他主管交辦事項",台北市南港區,3年以上,高中,員工500人,6zh5o,www.104.com.tw/job/6zh5o?jobsource=2018indexpoc
7/06,財會經理[長沙］,CoCo都可_億可國際飲食股份有限公司,湖南省長沙市,待遇面議,1. 公司會計帳務及稅務處理，具備獨立作帳能力2. 成本會計結算、相關報表編製與流程規劃管理3. 提供並分析其他管理決策所需之管理會計資訊4. 相關稅務事務檢視及管理. 集團財務人員教育訓練管理6. 其他主管交辦事項  ,湖南省長沙市,5年以上,大學,,6xku5,www.104.com.tw/job/6xku5?jobsource=2018indexpoc
7/07,會計部高級專員,振大纖維股份有限公司,台北市松山區復興北路73號4樓,待遇面議,工作內容:1.     有關各項費用支付之發票、單據及帳務處理 2.     AR 、 AP熟練且可獨立作業 3.     進銷交易對帳 4.     進銷存貨成本管理及單據登入 .     營業稅、營所稅等各項稅務處理6.     其他一般會計帳務處理其他條件：1. 會計財稅相關科系畢業2. 具事務所經驗尤佳,台北市松山區,2年以上,大學,員工200人,6jdfv,www.104.com.tw/job/6jdfv?jobsource=2018indexpoc
7/02,櫃台辦事員(台北分公司),康和綜合證券股份有限公司,台北市松山區復興北路143號3樓,"30,000", 證券後台相關工作(輸單、集保、開戶、信用、基金、保險)  ,台北市松山區,1年以上,高中,上市上櫃,68xoy,www.104.com.tw/job/68xoy?jobsource=2018indexpoc
7/08,會計助理,廣瑞資訊有限公司,台中市西屯區市政路386號21F-5,"25,000", 1.帳務核對及結算 2.營收審核入帳 3.日常資金調度作業 4.協助帳務請款與出款 5.主管交辦事項,台中市西屯區,2年以上,大學,,6zcux,www.104.com.tw/job/6zcux?jobsource=2018indexpoc
7/02,A-財務助理/管理師,緯創軟體股份有限公司,新北市汐止區新台五路一段93號32樓,"30,000",1. 台灣總部及事業單位員工費用報銷。2. 關係企業香港子公司費用報銷。3. 關係企業香港子公司財稅等作業。4. 主管交辦事項,新北市汐止區,1年以上,大學,員工5300人,6zfrx,www.104.com.tw/job/6zfrx?jobsource=2018indexpoc
7/08,稽核管理師,台灣圓點奈米技術股份有限公司,桃園市桃園區新埔六街95號10樓,"35,000",1.規劃、執行稽核作業2.完成工作底稿及出具稽核報告3.持續追蹤內控缺失改善4.管理規章及內控制度擬定規劃.其他主管交辦事項,桃園市桃園區,3年以上,大學,員工80人,6zcw2,www.104.com.tw/job/6zcw2?jobsource=2018indexpoc
7/06,帳務處理暨助理查帳員,亞東聯合會計師事務所台中分所,台中市北區忠明路424號5樓之2,"27,000",1.審查財務會計收支文件及憑證。2.登記有關收支及其他帳目，並作必要之計算、分類。3.登錄、檢查總分類帳。4.編製帳務報表，以及其他財務分析資料等。.配合會計師進行財簽及稅簽作業。6.負責處理各類扣繳申報調節表。,台中市北區,經歷不拘,專科,員工15人,3yh7y,www.104.com.tw/job/3yh7y?jobsource=2018indexpoc
7/06,連鎖醫美中壢區第一診所-兼職行政工讀生,光澤診所,桃園市中壢區元化路271巷22號2樓,158,1.病歷整理。2.一般行政事項。3.主管交辦事項。,桃園市中壢區,經歷不拘,專科,,6id9f,www.104.com.tw/job/6id9f?jobsource=2018indexpoc
7/02,財務助理,鴻碩集團_航碩興業有限公司,台北市內湖區行愛路169號5樓,"28,000",1.券商查核資料整理。2.個海外子公司資料追蹤集彙總。3.協助會計帳務處理。4.支援財會部門人員臨時或緊急事務處理。.主管臨時交辦事項。,台北市內湖區,經歷不拘,大學,員工50人,6zfv9,www.104.com.tw/job/6zfv9?jobsource=2018indexpoc
6/29,總務室出納組-出納員,臺北醫學大學附設醫院,台北市信義區吳興街252號,"34,000",學經歷 1.大學以上財會相關科系畢工作內容	1.收款及帳務作業2.支出及帳務作業3.與往來銀行帳務作業4.資料統計及編製管理報表工作經歷1.具銀行或財務相關工作經驗者優先任用2.熟悉電腦基本文書作業及MS Office操作3.具親和力、有責任感、負責盡職、團隊合作精神4.能獨當一面負責出納收入及支出作業，可配合彈性加班者薪資福利享勞健保、勞退、就醫優待、三節生日福利金、及國內外旅遊補助具備文件 	1.畢業證書影本2.履歷表與自傳3.在校成績單影本4.本院網站甄選資料表（附照片）請至https://www.tmuh.org.tw/recruit/623下載甄選資料表聯絡方式 	郵寄：台北市信義區吳興街252號 總務室出納組收(註明應徵職務)E-mail：angela2930@h.tmu.edu.tw 甄選方式 由單位篩選適合人選，再通知面試,台北市信義區,經歷不拘,大學,員工2400人,48feq,www.104.com.tw/job/48feq?jobsource=2018indexpoc
7/06,有經驗審計員(新北市)(離捷運先嗇宮站約5分鐘),中山聯合會計師事務所,新北市三重區重新路五段609巷2號5樓之2或4樓之1(湯城園區)(離捷運新蘆線先嗇宮站約5分鐘,"32,000",1.審計工作規劃與執行2.財務、稅務報告編製及撰寫3.帶領審計小組完成審計工作4.覆核工作底稿.完成會計師交辦之各項專案工作,新北市三重區,2年以上,專科,,4lkdt,www.104.com.tw/job/4lkdt?jobsource=2018indexpoc
7/06,O-會計人員,歐立利國際展覽設計股份有限公司,台北市南港區三重路19之6號10樓(南港軟體園區C棟),"35,000",1. 出納2. 一般會計帳務作業執行3. 協助並完成上級主管交辦事項,台北市南港區,2年以上,高中,員工140人,6v0df,www.104.com.tw/job/6v0df?jobsource=2018indexpoc
7/02,Accounting specialist – 會計專員,美商Advance Auto Parts 亞洲分公司_香港商駒進股份有限公司台灣分公司,台北市中山區建國北路一段90號13樓,待遇面議,"Job description:Essential duties and responsibilities include the following. Other duties may be assigned.1. Review vendor payment and make necessary deductions2. Preparing and processing invoices3. Monitor accounts to ensure payments are up to date4. Correspond with vendors and respond to inquiries. Maintain vendor files6. Post transactions to journals, ledgers and other records7. Reconciliation of assigned general ledger accounts8. Assist with period end closing and value-added tax filing9. Assist with new vendor onboard the supply chain program10. Prepare sales invoices and packing list11. Prepare work papers and assist with annual financial auditsQualification:1. Good communication and customer service skills2. Strong organizational skills with the ability to multitask3. High degree of accuracy, attention to detail and confidentiality4. Analytical thinker with strong conceptual and problem-solving skills.. Ability to work under pressure and meet tight deadlines.6. Ability to work independently and as part of a team.",台北市中山區,經歷不拘,大學,外商公司,6z9gf,www.104.com.tw/job/6z9gf?jobsource=2018indexpoc
7/08,行政作業人員(人身險),神暘保險代理人股份有限公司,新北市新店區中正路531號6樓,"28,000",1. 保單作業審核 2. 維護、更新、管理要保文件檔案3. 保險作業流程規劃4. 保險業務員證照相關作業. 處理庶務性行政作業6. 主管交辦事項,新北市新店區,1年以上,專科,,6ysg2,www.104.com.tw/job/6ysg2?jobsource=2018indexpoc
7/07,會計管理師(建東廠),明基材料股份有限公司,桃園市龜山區建國東路29號,"36,000",1.應收/應付帳款作業管理2.發票(銷項發票)管理  3.營業稅申報及編製調節表4.一般會計帳務處理及結帳作業、差異管理及財務報表分析.協助主管推動公司改善計畫及各項專案,桃園市龜山區,2年以上,大學,員工2000人,62r98,www.104.com.tw/job/62r98?jobsource=2018indexpoc
7/07,會計管理師(建東廠),明基材料股份有限公司,桃園市龜山區建國東路29號,"36,000",1.應收/應付帳款作業管理2.發票(銷項發票)管理  3.營業稅申報及編製調節表4.一般會計帳務處理及結帳作業、差異管理及財務報表分析.協助主管推動公司改善計畫及各項專案,桃園市龜山區,2年以上,大學,員工2000人,62r98,www.104.com.tw/job/62r98?jobsource=2018indexpoc
7/07,稅務諮詢及規劃專業人員(T10C),勤業眾信聯合會計師事務所,台北市信義區松仁路100號20樓,"34,000",工作內容:1.稅務諮詢及規劃。2.營利事業所得稅簽證申報。3.稅務行政救濟。4.租稅優惠申請。.公司及證券管理法令之諮詢。6.移轉訂價服務。,台北市信義區,經歷不拘,大學,員工3800人,6kuw1,www.104.com.tw/job/6kuw1?jobsource=2018indexpoc
7/07,市場顧問 Consultant,港信資產管理諮詢有限公司,台北市信義區信義路5段7號28樓,待遇面議,• 具完善獎金制度• 職務內容1. 資源開發2. 市場行銷推廣，如: 公司講座/說明會/例行活動等3. 接受公司培訓，學習熟悉相關知識• 職務要求1. 個性主動積極2. 整合資料與簡報能力強3. 談判技巧4. 有海外留學或工作經驗尤佳• 本職位為兼職,台北市信義區,3年以上,大學,員工200人,6tb3v,www.104.com.tw/job/6tb3v?jobsource=2018indexpoc
7/07,財會主管,將捷金鬱金香酒店_將捷文創實業股份有限公司,新北市淡水區中正路1段2號,待遇面議,1.	具飯店或餐飲或商場之財會主管經驗。(必備)2.	資金調度、運用及管理。3.	各部門預算規劃、成效追蹤。4.	檢討各單位營運結果及預算執行。.	定期核閱財務報表，出具管理性報表。6.	進行異常項目分析檢討。7.	投資契約之財務條款遵循。8.	主導稽核與盤點作業事項。,新北市淡水區,10年以上,大學,員工140人,6lou7,www.104.com.tw/job/6lou7?jobsource=2018indexpoc
7/08,財務人員,河見電機工業股份有限公司,屏東縣屏東市加工出口區經建路33號,"25,000",1.　審核客戶應收款項帳務	2.　銷貨發票開立.營業稅申報3.　會計相關經驗2年以上4.　會計ERP軟體操作2年以上.　會計憑證處理經驗6.　主管交辦事事項,屏東縣屏東市,2年以上,專科,員工200人,6r0w6,www.104.com.tw/job/6r0w6?jobsource=2018indexpoc
7/01,〔投信〕基金直銷理財顧問(台北),台新金控_台新國際商業銀行股份有限公司,台北市中山區,待遇面議,工作內容: 1.維繫既有理財客戶關係，開發新客戶2.針對客戶需求，客製理財規劃3.透過不同投資策略，協助客戶達成理財目標4.公私募基金及全權委託業務推廣資格條件:1.大學以上，商學相關系所畢業2.1年以上銀行理專或證券/投信經驗3.對投資市場有濃厚興趣，對業務開發工作有熱忱者,台北市中山區,2年以上,專科,員工9000人,4mc49,www.104.com.tw/job/4mc49?jobsource=2018indexpoc
7/01,〔投信〕基金直銷理財顧問(台中),台新金控_台新國際商業銀行股份有限公司,台中市西區,"33,000",工作內容: 1.維繫既有理財客戶關係，開發新客戶2.針對客戶需求，客製理財規劃3.透過不同投資策略，協助客戶達成理財目標4.公私募基金及全權委託業務推廣資格條件:1.大學以上，商學相關系所畢業2.1年以上銀行理專或證券/投信經驗3.對投資市場有濃厚興趣，對業務開發工作有熱忱者,台中市西區,2年以上,專科,員工9000人,4eug7,www.104.com.tw/job/4eug7?jobsource=2018indexpoc
7/01,〔投信〕基金直銷理財顧問(高雄),台新金控_台新國際商業銀行股份有限公司,高雄市苓雅區,待遇面議,工作內容: 1.維繫既有理財客戶關係，開發新客戶2.針對客戶需求，客製理財規劃3.透過不同投資策略，協助客戶達成理財目標4.公私募基金及全權委託業務推廣資格條件:1.大學以上，商學相關系所畢業2.1年以上銀行理專或證券/投信經驗3.對投資市場有濃厚興趣，對業務開發工作有熱忱者,高雄市苓雅區,2年以上,專科,員工9000人,6i8l0,www.104.com.tw/job/6i8l0?jobsource=2018indexpoc
7/03,會計(高雄),高信工程股份有限公司,高雄市大寮區工商路52號,"28,000",1.審核有關各項費用支付之發票、單據及帳務處理。2.審核廠商貨款或費用等應付款項帳務。3.審核客戶應收款項帳務。4.審核其他一般會計帳務。.辦理銀行現金存款、提款、匯款、轉帳作業。6.執行一般現金收付作業。7.核對儲存現金與記錄是否相符合。8.管理零用金異動及撥補作業。9.製作出納科目餘額表、收款日報表、利息收入調節表、銀行存款收支日報表、銀行往來授信明細表等。,高雄市大寮區,2年以上,專科,員工120人,36c32,www.104.com.tw/job/36c32?jobsource=2018indexpoc
7/01,財富管理部-理財業務輔導員(台北區),陽信商業銀行股份有限公司,台北市北投區石牌路一段88號2樓,"33,000",1.執行財富管理業務推展計畫(House View之執行)。2.辦理理財業務人員訓練課程。3.提供理財業務人員業務諮詢服務。4.陪同理專辦理客戶開發與維護管理。,台北市北投區,8年以上,大學,員工2000人,4ewe3,www.104.com.tw/job/4ewe3?jobsource=2018indexpoc
7/06,財會專員,萬蕙昇股份有限公司,台北市大安區信義路三段132號10樓,"30,000",1.各項費用支付之發票、單據及帳務處理2.廠商貨款或費用等應付款項帳務處理3.發票及折單開立作業4.進銷項發票折單核對及營業稅申報作業.應收帳款沖帳作業6.總帳作業-月結,台北市大安區,經歷不拘,專科,員工200人,6x9bp,www.104.com.tw/job/6x9bp?jobsource=2018indexpoc
7/02,Financial Coordinator 財務會計專員,蓋亞汽車股份有限公司,台中市烏日區高鐵一路299號,待遇面議,1.	應收及應付帳款等會計作業處理2.	分類帳報表製作並與會計師核帳3.	Ragic/POS/Bookkeeping會計軟體應用4.	銀行現金存款、轉帳、票據、匯出匯款作業.	零用金異動及撥補作業管理6.	文件建檔、維護、更新及彙整管理7.	其他文書資料處理或主管交辦事項8.	具備會計經驗佳,台中市烏日區,3年以上,高中,,4xgp8,www.104.com.tw/job/4xgp8?jobsource=2018indexpoc
7/07,會計管理師,元太科技工業股份有限公司,新竹市力行一路3號,待遇面議,1. SAP作業流程優化。2.租稅規劃試算評估、租稅效益研擬及申辦等作業。3.管理報表編制及分析4.會計相關內控辦法增修及財務報表編製等作業。.集團移轉計價規劃6.例行性帳務處理。,新竹市,3年以上,大學,上市上櫃,6vtta,www.104.com.tw/job/6vtta?jobsource=2018indexpoc
7/07,台南所稅務部專業人員(T71A),勤業眾信聯合會計師事務所,台南市中西區70051 永福路一段189號13樓,"34,000","本事務所台南所稅務部招募專業人員，工作內容如下：1.協助公司及個人大陸投資、對外投資、陸資投資申請案。2.協助境外公司設立及維護。3,移轉訂價及國內外稅務專業諮詢。4.投資架構與企業購併。",台南市中西區,經歷不拘,大學,員工3800人,6z27u,www.104.com.tw/job/6z27u?jobsource=2018indexpoc
7/06,BF-海外廠財務主管,翔鑫堡工業股份有限公司,東南亞越南、印尼，緬甸,待遇面議,1.有關各項費用、貨款應收與支付之發票、單據及帳務處理。2.規劃及檢討公司會計作業流程，並覆核各項會計作業，以符合財會及稅務之規定。3.定期核閱財務報表，並針對異常項目進行分析檢討。4.解決並督導關係企業帳務處理及覆核其財務報表。.檢討每月各營運單位之營運結果、預算執行績效報告。6.提供並分析其他管理決策所需之管理會計資訊。,東南亞,6年以上,大學,,4kv0v,www.104.com.tw/job/4kv0v?jobsource=2018indexpoc
7/06,客戶服務人員(南港),聯華氣體工業股份有限公司,台北市南港區,"28,000",1.接聽客服專線，協助客戶解決問題、諮詢及需求處理2.提供客戶訂單、出貨及帳務處理3.處理客訴案件，維持並提升客服品質4.主管交辦事項.具ERP使用經驗為佳6.具金融/電信等服務業之電話客服經驗一年以上 ,台北市南港區,2年以上,專科,員工400人,4py56,www.104.com.tw/job/4py56?jobsource=2018indexpoc
6/09,助理分析師/分析師,辰亞能源股份有限公司,新竹縣竹北市,待遇面議,工作職責：一、投資方面1.	製作、檢核、維護與更新財務模型，進行投資評估、敏感性分析、情境分析並撰寫與更新中英文投資報告。2.	各案場開發與工程預算編列、實際支出統計與比較、單價分析、投資報酬率計算與比較。3.	彙整案件特性及屬性，如裝置容量、日照、適用躉購費率、案場型態、地理位置、採用設備、土地範圍、各項資本支出、專案進度、相關廠商等。4.	協助整理、準備開發專案所需資料，如財務調查報告、投標書面資料如財務章節、圖表、排版、校稿等。.	合約核對、整理與分析，如土地租賃合約、採購合約、工程合約等二、產業方面1.	再生能源產業相關分析及市場調查、FIT趨勢分析、FIT預估等。2.	參與綠能產業相關活動、論壇、座談會等，了解產業與市場動態及趨勢及相關法令。三、其他1.	工具開發，如製作財務模型範本、巨集等。2.	其他主管交辦事項。,新竹縣竹北市,2年以上,碩士,,6yc7c,www.104.com.tw/job/6yc7c?jobsource=2018indexpoc
7/06,財務會計,城詣開發股份有限公司,台中市烏日區三榮路一段,"35,000",工作內容：1.熟內外帳、具建設公司帳務經驗並能獨立作業、稅務申報。2.會計總帳、財務報表作業3.配合會計師財、稅簽及查帳作業。4.具實務工作經驗三年以上。.財會相關科系佳。6.主管交辦事項。,台中市烏日區,5年以上,專科,,58oiz,www.104.com.tw/job/58oiz?jobsource=2018indexpoc
7/03,財務部-成本會計,碳基科技股份有限公司,台中市西屯區工業36路2號,"40,000",1.成本會計    -審核料品進耗存流程及相關單據。    -分攤材料、人工、製造費用等，以完成相關成本表。    -完成例行成本結算與各項成本分析報表編製。 2.審核傳票3.股務相關作業(董事會及股東會運作.公司登記事項.增減資及股票過戶等相關作業),台中市西屯區,5年以上,專科,員工25人,4v054,www.104.com.tw/job/4v054?jobsource=2018indexpoc
7/06,儲備幹部-財會人員,新晶投資控股股份有限公司,台北市中正區寧波東街1號7樓,待遇面議,1.辦理銀行現金存款、提款、匯款、轉帳作業。2.執行一般現金收付作業。3.核對儲存現金與記錄是否相符合。4.管理零用金異動及撥補作業。.製作出納科目餘額表、收款日報表、利息收入調節表、銀行存款收支日報表、銀行往來授信明細表等。6.主管交辦事務。,台北市中正區,經歷不拘,專科,員工35人,6yihp,www.104.com.tw/job/6yihp?jobsource=2018indexpoc
7/03,財務部-成本會計,碳基科技股份有限公司,台中市西屯區工業36路2號,"40,000",1.成本會計    -審核料品進耗存流程及相關單據。    -分攤材料、人工、製造費用等，以完成相關成本表。    -完成例行成本結算與各項成本分析報表編製。 2.審核傳票3.股務相關作業(董事會及股東會運作.公司登記事項.增減資及股票過戶等相關作業),台中市西屯區,5年以上,專科,員工25人,4v054,www.104.com.tw/job/4v054?jobsource=jolist_c_relevance
7/06,儲備幹部-財會人員,新晶投資控股股份有限公司,台北市中正區寧波東街1號7樓,待遇面議,1.辦理銀行現金存款、提款、匯款、轉帳作業。2.執行一般現金收付作業。3.核對儲存現金與記錄是否相符合。4.管理零用金異動及撥補作業。.製作出納科目餘額表、收款日報表、利息收入調節表、銀行存款收支日報表、銀行往來授信明細表等。6.主管交辦事務。,台北市中正區,經歷不拘,專科,員工35人,6yihp,www.104.com.tw/job/6yihp?jobsource=jolist_c_relevance
7/07,會計人員,長昇建設股份有限公司,桃園市桃園區中正路1071號20樓之2(世貿帝國大樓),"30,000",負責會計及一般文書資料處理工作建設相關經驗三年以上為佳,桃園市桃園區,3年以上,大學,員工200人,36v2c,www.104.com.tw/job/36v2c?jobsource=jolist_c_relevance
7/07,會計人員《西藥製藥廠》,約克製藥股份有限公司,雲林縣斗六市榴中里復興路3號,"26,000",1.應收/付帳款作業、開立支票、折讓等2.成本計算、財務報表編列3.計算安排薪資發放、各類所得扣繳申報作業等4.其他主管交辦事項,雲林縣斗六市,經歷不拘,大學,,6p3to,www.104.com.tw/job/6p3to?jobsource=jolist_c_relevance
7/06,企業資源規劃財務管理師 _ 新竹 _ 00895,緯創資通股份有限公司,新竹市新竹科學園區新安路5號,"30,000",1. 材料款立帳、請款2. 營業稅申報3. 配合會計師查帳及主管交辦事項,新竹市,經歷不拘,大學,上市上櫃,6x0zn,www.104.com.tw/job/6x0zn?jobsource=jolist_c_relevance
7/01,財會專員,雙鍵化工股份有限公司,新北市中和區中正路959號4樓,待遇面議,1. 集團財務報表製作2. 交易/合約覆核3. 稽核查核4. 其他專案職行. 未來需能派駐至大陸,新北市中和區,2年以上,大學,員工400人,6z33i,www.104.com.tw/job/6z33i?jobsource=jolist_c_relevance
6/29,主辦會計(排休制，週日固定休),洗樂適股份有限公司,台北市大安區安和路二段23巷11號,"40,000",1.彙整交易原始憑證，登錄至會計系統製作傳票。2.會計分錄、製作資產負債表、製作損益表處理。3.處理應收應付及其他一般帳務。4.銀行外匯業務。,台北市大安區,2年以上,高中,,5ems3,www.104.com.tw/job/5ems3?jobsource=jolist_c_relevance
11/22,消金業務分行駐點人員(新竹),台北富邦商業銀行股份有限公司,新竹市(工作地點：新竹地區，依公司規定分派單位),"34,000",駐點於分行，負責服務消金業務(房貸、信用卡、房貸壽險、產險…等)，提供客戶消金商品諮詢與規劃，以及後續維護服務。,新竹市,1年以上,專科,員工6750人,57y3v,www.104.com.tw/job/57y3v?jobsource=jolist_c_relevance
7/03,銀行財富管理人員sa,全球人事顧問股份有限公司,台北市中山區,"25,800",外商銀行培訓內勤業務人員-只要肯努力，平均薪資水平可達7萬-銀行內部提供名單-新鮮人無經驗也可挑戰-周休二日,台北市中山區,經歷不拘,高中,,6zh55,www.104.com.tw/job/6zh55?jobsource=jolist_c_relevance
7/01,財會助理,威士頓精密工業股份有限公司,台中市大里區國中路495巷2號,"26,300",1.審核有關各項費用支付之發票、單據及帳務處理。2.處理廠商貨款或費用等應付款項帳務。3.應付帳款/票據建立.沖帳...。4.協助營業稅等稅務申報。.主管交辦事項。,台中市大里區,經歷不拘,專科,員工70人,6zec0,www.104.com.tw/job/6zec0?jobsource=jolist_c_relevance
7/06,SN-產業投資分析師/經理,新加坡商立可人事顧問有限公司台灣分公司,台北市南港區,"1,000",1. 蒐集外部產業資料，藉以分析研究市場及同業狀況。2. 分析各單位與轉投資事業之經營績效。(產業趨勢/競爭者/供應商/商業模式等)3. 新興產業&市場之投資/合作機會研究4. 負責投資案蒐尋、風險評估，並進行相關投資作業。. 提供各種融資、投資、合併、收購等財務策略之建議及分析。6. 負責跨部門之溝通與協調。7. 綜合企劃中心各類專案規劃與執行,台北市南港區,5年以上,大學,外商公司,6zar6,www.104.com.tw/job/6zar6?jobsource=jolist_c_relevance
7/06,會計資深管理師,東哥遊艇_東哥企業股份有限公司,高雄市前鎮區金福路1號,待遇面議,1. 管理報表編制及分析(國內及國外)2. 財務報表編制,高雄市前鎮區,3年以上,專科,員工500人,6wdt4,www.104.com.tw/job/6wdt4?jobsource=jolist_c_relevance
